Gene ID	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	4somites_1 count	4somites_2 count	4somites_3 count	5somites_1 count	5somites_2 count	5somites_3 count	5somites_4 count	6somites_1 count	6somites_2 count	6somites_3 count	6somites_4 count	7somites_1 count	7somites_2 count	7somites_3 count	7somites_4 count	8somites_1 count	8somites_2 count	8somites_3 count	8somites_4 count	9somites_1 count	9somites_2 count	9somites_3 count	9somites_4 count	10somites_1 count	10somites_2 count	10somites_3 count	10somites_4 count	11somites_1 count	11somites_2 count	11somites_3 count	11somites_4 count	12somites_1 count	12somites_2 count	12somites_3 count	12somites_4 count	13somites_1 count	13somites_2 count	13somites_3 count	13somites_4 count	14somites_1 count	14somites_2 count	14somites_3 count	14somites_4 count	15somites_1 count	15somites_2 count	15somites_3 count	15somites_4 count	16somites_1 count	16somites_2 count	16somites_3 count	16somites_4 count	17somites_1 count	17somites_2 count	17somites_3 count	17somites_4 count	18somites_1 count	18somites_2 count	18somites_3 count	18somites_4 count	19somites_1 count	19somites_2 count	19somites_3 count	19somites_4 count	20somites_1 count	20somites_2 count	20somites_3 count	20somites_4 count	ES_21somites_1 count	ES_21somites_2 count	ES_21somites_3 count	ES_21somites_4 count	ES_22somites_1 count	ES_22somites_2 count	ES_22somites_3 count	ES_22somites_4 count	ES_23somites_1 count	ES_23somites_2 count	ES_23somites_3 count	ES_23somites_4 count	ES_24somites_1 count	ES_24somites_2 count	ES_24somites_3 count	ES_24somites_4 count	25somites_1 count	25somites_2 count	25somites_3 count	25somites_4 count	26somites_1 count	26somites_2 count	26somites_3 count	26somites_4 count	27somites_1 count	27somites_2 count	27somites_3 count	27somites_4 count	28somites_1 count	28somites_2 count	28somites_3 count	28somites_4 count	34somites_1 count	34somites_2 count	34somites_3 count	34somites_4 count	35somites_1 count	35somites_2 count	35somites_3 count	35somites_4 count	36somites_1 count	36somites_2 count	36somites_3 count	36somites_4 count	4somites_1 normalised count	4somites_2 normalised count	4somites_3 normalised count	5somites_1 normalised count	5somites_2 normalised count	5somites_3 normalised count	5somites_4 normalised count	6somites_1 normalised count	6somites_2 normalised count	6somites_3 normalised count	6somites_4 normalised count	7somites_1 normalised count	7somites_2 normalised count	7somites_3 normalised count	7somites_4 normalised count	8somites_1 normalised count	8somites_2 normalised count	8somites_3 normalised count	8somites_4 normalised count	9somites_1 normalised count	9somites_2 normalised count	9somites_3 normalised count	9somites_4 normalised count	10somites_1 normalised count	10somites_2 normalised count	10somites_3 normalised count	10somites_4 normalised count	11somites_1 normalised count	11somites_2 normalised count	11somites_3 normalised count	11somites_4 normalised count	12somites_1 normalised count	12somites_2 normalised count	12somites_3 normalised count	12somites_4 normalised count	13somites_1 normalised count	13somites_2 normalised count	13somites_3 normalised count	13somites_4 normalised count	14somites_1 normalised count	14somites_2 normalised count	14somites_3 normalised count	14somites_4 normalised count	15somites_1 normalised count	15somites_2 normalised count	15somites_3 normalised count	15somites_4 normalised count	16somites_1 normalised count	16somites_2 normalised count	16somites_3 normalised count	16somites_4 normalised count	17somites_1 normalised count	17somites_2 normalised count	17somites_3 normalised count	17somites_4 normalised count	18somites_1 normalised count	18somites_2 normalised count	18somites_3 normalised count	18somites_4 normalised count	19somites_1 normalised count	19somites_2 normalised count	19somites_3 normalised count	19somites_4 normalised count	20somites_1 normalised count	20somites_2 normalised count	20somites_3 normalised count	20somites_4 normalised count	ES_21somites_1 normalised count	ES_21somites_2 normalised count	ES_21somites_3 normalised count	ES_21somites_4 normalised count	ES_22somites_1 normalised count	ES_22somites_2 normalised count	ES_22somites_3 normalised count	ES_22somites_4 normalised count	ES_23somites_1 normalised count	ES_23somites_2 normalised count	ES_23somites_3 normalised count	ES_23somites_4 normalised count	ES_24somites_1 normalised count	ES_24somites_2 normalised count	ES_24somites_3 normalised count	ES_24somites_4 normalised count	25somites_1 normalised count	25somites_2 normalised count	25somites_3 normalised count	25somites_4 normalised count	26somites_1 normalised count	26somites_2 normalised count	26somites_3 normalised count	26somites_4 normalised count	27somites_1 normalised count	27somites_2 normalised count	27somites_3 normalised count	27somites_4 normalised count	28somites_1 normalised count	28somites_2 normalised count	28somites_3 normalised count	28somites_4 normalised count	34somites_1 normalised count	34somites_2 normalised count	34somites_3 normalised count	34somites_4 normalised count	35somites_1 normalised count	35somites_2 normalised count	35somites_3 normalised count	35somites_4 normalised count	36somites_1 normalised count	36somites_2 normalised count	36somites_3 normalised count	36somites_4 normalised count
XLOC_001670	NA	NA	NA	1	186419624	186420611	1	novel	XLOC_001670	XLOC_001670	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1.07120586491926	0	0	0	0	0	0	0	0	0	0	0	0	0.888246931502199	0	0	0	0	0	1.13596565200599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08284357696276	0	0	0	0	0.435886327464145	0	0	0	0	0	0	0	0	0	0.378552195981589	0	0	0	0.386272508832693	0	0	0	0	0	1.00011889639906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01941627752445	0	0	0.953327271627095	0.826951476923006	0	0.870398585143039	0.968516310635056	0	0	0	0	0	0	1.22319849828506	0	0	0	0	0	0	1.04541288709949	0	0	0	0	0	2.87377429479015	0	0
XLOC_001671	NA	NA	NA	1	186589288	186599766	1	novel	XLOC_001671	XLOC_001671	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	3	0	1	1	1	0	0	1	1	0	0	2	0	0	1	0	0	1	3	2	0	0	0	1	1	0	0	2	1	2	0	1	1	0	2	1	0	0	2	5	1	0	0	0	1	2	1	0	2	1	0	1	2	1	4	2	1	0	1	2	0	1	0	0	2	1	0	0	1	1	1	1	0	1	3	0	0	0	1	2	1	0	1	2	0	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1.08667624541696	0	0	0	0	0	0	0	1.04710140612712	0	0.735219792864116	0.888246931502199	0	1.49179045718348	1.45588303519121	1.14716450901096	0	0	0.981767839277049	1.11567676993712	0	0	2.10579522618287	0	0	0.903699396166059	0	0	0.997297739047724	2.94371456341175	1.88732563145838	0	0	0	1.22237059328396	1.46897149896863	0	0	1.98258177911193	0.344640049087794	0.640791546378327	0	0.435886327464145	2.03153848935867	0	0.628255983985144	1.63231288207578	0	0	1.149432762727	2.71937282058224	0.493105706657638	0	0	0	1.42068993734637	0.772545017665386	1.78110155069213	0	3.70084766660278	0.429748543684743	0	0.500059448199531	1.96063158763512	1.27312840540264	3.0422325215796	1.61613510615361	1.10017776117994	0	0.970712057021566	1.28510403551893	0	0.950670179046286	0	0	2.02095360619374	1.07015886633336	0	0	1.01136061729116	0.953327271627095	0.826951476923006	0.948001780217288	0	0.968516310635056	2.81996977372322	0	0	0	1.00390629495944	1.92459786128277	1.22319849828506	0	1.51915137921575	2.82747196736584	0	0.952465599263749	0	2.09082577419898	0	1.04294045794382	0	0	0	0	1.77066757909328	0
XLOC_001816	NA	NA	NA	1	9542011	9545027	-1	novel	XLOC_001816	XLOC_001816	59	28	13	19	11	15	16	16	34	20	11	8	16	10	27	58	10	17	11	25	16	14	19	21	14	21	12	10	21	13	20	11	21	16	17	12	12	11	19	16	9	14	14	45	91	12	42	8	10	43	4	8	20	41	44	49	82	19	12	22	56	6	11	18	40	59	38	17	9	12	18	11	20	19	19	7	14	17	12	16	25	14	14	8	11	15	12	10	13	9	16	10	12	11	13	7	7	6	6	7	10	11	11	22	16	6	16	3	2	10	8	18.2697963807728	28.329486022507	13.9256762439504	22.2151672184885	11.9534386995866	15.3528187556473	16.8769440183427	13.5237529408142	18.372822600697	21.0523824513802	13.2138107867075	10.6561875988545	16.7536224980339	10.3723589245651	19.8509344073311	17.1727740090425	15.7758660750363	25.3604377721191	16.0147133871033	28.679112725274	17.6079439027738	15.9035191280838	18.6535889462639	23.4292121686795	15.635686363874	21.3282021561367	12.6347713570972	12.4666936233696	20.5459337423887	11.7480921501588	23.0591935645295	12.0630828714739	20.9432525200022	15.6998110048627	16.0422678673962	12.9621184472563	15.7316180953125	15.5743044207337	23.2250412723953	23.5035439834981	13.9808032658394	15.1598100774786	13.8780724537835	15.5088022089507	29.1560153602139	14.0111279178876	18.3072257534941	16.2523079148694	11.9625231678191	13.5075036556806	6.52925152830312	16.8278160332483	32.1466780756924	23.5633716359034	23.9304808211237	24.1621796262243	31.0412800704903	21.1323320237187	20.688884091866	31.2551786216202	21.6312604946308	10.6866093041528	19.6521093839933	33.307628999425	17.1899417473897	21.1397796635286	19.0022590315822	16.6653684948985	11.4581556486238	9.12669756473881	14.5452159553825	12.1019553729793	15.8840153552937	18.4435290834098	12.2084883374298	8.08040353631094	13.309382506648	13.1667283776013	10.9640295727204	16.1676288495499	26.753971658334	14.2718278853423	12.6620026999931	8.09088493832925	10.486599987898	12.4042721538451	11.3760213626075	8.70398585143039	12.5907120382557	8.45990932116965	14.83262750597	10.7703041639775	12.2164421020092	11.0429692445538	12.509886098338	8.56238948799539	13.9014849705176	9.1149082752945	8.48241590209751	7.33525545713111	9.52465599263749	10.6321011426362	11.4995417580944	19.7524733437816	16.6870473271012	6.54340627202864	14.6913697579769	8.00120692197071	5.74754858958031	17.7066757909328	13.9283869535235
XLOC_002415	NA	NA	NA	1	78214787	78218513	-1	novel	XLOC_002415	XLOC_002415	93	48	42	39	29	41	55	40	61	41	44	35	31	42	53	129	30	37	30	39	38	42	45	35	35	51	44	58	49	37	32	37	35	41	40	36	34	19	28	21	25	30	28	125	138	33	95	23	34	155	29	15	24	43	72	74	82	23	18	19	86	15	11	18	66	88	51	40	22	38	40	33	39	23	43	26	33	50	44	26	33	14	30	24	27	38	19	25	27	28	35	18	21	21	22	8	14	23	18	7	12	15	9	7	14	11	13	7	5	1	6	28.7981536171503	48.5648331814406	44.9906463266089	45.5995537642658	31.5136111170919	41.964371265436	58.0144950630532	33.8093823520355	32.9630052541916	43.1573840253293	52.8552431468301	46.6208207449883	32.4601435899407	43.5639074831735	38.9666490217982	38.1946180545946	47.327598225109	55.1962469157887	43.6764910557363	44.7394158514274	41.8188667690878	47.7105573842514	44.1795527674672	39.0486869477991	39.0892159096849	51.7970623791891	46.3274949760232	72.3068230155437	47.9405120655736	33.4368776581442	36.8947097032472	40.5758242040487	34.9054208666703	40.2307656999606	37.7465126291676	38.886355341769	44.5729179367189	26.9010712721765	34.226376611951	30.8484014783413	38.8355646273317	32.4853073088828	27.756144907567	43.0800061359742	44.2146167001046	38.530601774191	41.4092011090937	46.7253852552494	40.6725787705849	48.6898387588486	47.3370735801976	31.5521550623406	38.5760136908309	24.7128043986304	39.1589686163843	36.4898222926652	31.0412800704903	25.5812440287122	31.033326137799	26.9931088095811	33.2194357596116	26.7165232603819	19.6521093839933	33.307628999425	28.3634038831931	31.5305188201783	25.5030318581761	39.2126317527024	28.0088249188581	28.9012089550062	32.3227021230721	36.305866118938	30.9738299428227	22.326377311496	27.629736763657	30.0129274205835	31.3721159085274	38.7256716988274	40.2014417666416	26.2723968805186	35.3152425890009	14.2718278853423	27.1328629285566	24.2726548149878	25.7398363339316	31.4241561230742	18.0120338241285	21.759964628576	26.1499403871465	26.3197178880833	32.4463726693093	19.3865474951594	21.3787736785162	21.0820321941482	21.1705764741104	9.78558798628044	27.8029699410351	34.9404817219622	25.4472477062925	7.33525545713111	11.429587191165	14.4983197399584	9.4087159838954	6.28487788211233	14.6011664112135	11.9962448320525	11.9367379283562	18.6694828179317	14.3688714739508	1.77066757909328	10.4462902151426
XLOC_002575	NA	NA	NA	1	92787082	92791209	-1	novel	XLOC_002575	XLOC_002575	4	0	0	3	0	2	1	0	2	1	1	0	0	1	0	2	1	1	0	1	2	0	0	2	0	0	2	1	1	0	1	1	1	2	3	2	0	0	2	4	3	1	3	5	3	1	2	1	0	5	2	2	1	3	1	2	3	3	1	3	6	0	3	0	4	7	1	2	2	1	1	4	5	4	2	3	5	3	4	2	5	1	3	1	3	7	11	4	5	1	1	1	1	6	5	3	2	1	1	3	3	7	12	6	5	4	3	2	3	1	1	1.23863026310324	0	0	3.5076579818666	0	2.04704250075298	1.05480900114642	0	1.08075427062923	1.05261912256901	1.20125552606432	0	0	1.03723589245651	0	0.592164621001466	1.57758660750363	1.49179045718348	0	1.14716450901096	2.20099298784673	0	0	2.23135353987423	0	0	2.10579522618287	1.24666936233696	0.978377797256604	0	1.15295967822648	1.09664389740672	0.997297739047724	1.96247637560783	2.83098844718757	2.16035307454272	0	0	2.44474118656793	5.87588599587453	4.6602677552798	1.08284357696276	2.97387266866789	1.72320024543897	0.96118731956749	1.1675939931573	0.871772654928289	2.03153848935867	0	1.57063995996286	3.26462576415156	4.20695400831208	1.60733390378462	1.72414914409049	0.543874564116448	0.986211413315276	1.13565658794477	3.33668400374507	1.72407367432217	4.26206981203912	2.31763505299616	0	5.35966619563455	0	1.71899417473897	2.50810945160509	0.500059448199531	1.96063158763512	2.54625681080528	0.760558130394901	0.808067553076803	4.40071104471976	3.97100383882342	3.88284822808626	1.28510403551893	3.4630300869904	4.75335089523143	2.32354030192965	3.65467652424015	2.02095360619374	5.3507943316668	1.01941627752445	2.71328629285566	1.01136061729116	2.85998181488129	5.78866033846104	10.4280195823902	3.48159434057216	4.84258155317528	0.939989924574405	0.927039219123123	1.07703041639775	1.0180368418341	6.02343776975663	4.81149465320691	3.66959549485517	3.9718528487193	1.51915137921575	1.41373598368292	3.14368091019905	2.85739679779125	6.76588254531394	12.5449546451939	5.38703818466771	5.21470228971912	4.36227084801909	2.75463182962066	5.33413794798047	8.62132288437046	1.77066757909328	1.74104836919043
XLOC_002719	NA	NA	NA	1	121427669	121430976	-1	novel	XLOC_002719	XLOC_002719	7	4	2	9	3	2	2	5	9	4	2	2	5	1	10	20	2	3	1	5	3	5	7	6	3	4	2	3	2	4	2	5	2	3	10	4	2	4	4	2	2	4	3	8	10	5	8	2	2	13	3	0	2	8	10	11	13	6	4	2	17	3	1	4	6	14	11	2	6	13	9	7	5	6	12	6	4	4	3	6	3	4	7	6	5	5	4	7	9	8	3	4	3	6	6	1	2	4	4	8	14	14	10	6	10	11	9	2	3	1	2	2.16760296043067	4.04706943178672	2.14241172983852	10.5229739455998	3.26002873625088	2.04704250075298	2.10961800229284	4.22617279400444	4.86339421783155	4.21047649027603	2.40251105212864	2.66404689971362	5.2355070306356	1.03723589245651	7.35219792864116	5.92164621001466	3.15517321500727	4.47537137155043	1.45588303519121	5.7358225450548	3.30148948177009	5.67982826002993	6.87237487493934	6.6940606196227	3.35050422083014	4.06251469640698	2.10579522618287	3.74000808701088	1.95675559451321	3.61479758466424	2.30591935645295	5.4832194870336	1.99459547809545	2.94371456341175	9.43662815729191	4.32070614908544	2.62193634921876	5.66338342572136	4.88948237313586	2.93794299793727	3.10684517018653	4.33137430785103	2.97387266866789	2.75712039270235	3.20395773189163	5.83796996578652	3.48709061971316	4.06307697871734	2.39250463356382	4.08366389590343	4.89693864622734	0	3.21466780756924	4.59773105090798	5.43874564116448	5.42416277323402	4.92117854776065	6.67336800749013	6.89629469728867	2.84137987469275	6.56663265015578	5.34330465207639	1.78655539854485	7.40169533320556	2.57849126210846	5.01621890321018	5.50065393019484	1.96063158763512	7.63877043241584	9.88725569513371	7.27260797769123	7.70124432825958	3.97100383882342	5.8242723421294	7.71062421311358	6.9260601739808	3.80268071618515	3.09805373590619	2.74100739318011	6.06286081858122	3.21047659900008	4.07766511009781	6.33100134999655	6.06816370374694	4.76663635813548	4.13475738461503	3.79200712086915	6.09279009600127	8.7166467957155	7.51991939659524	2.78111765736937	4.30812166559099	3.05411052550231	6.02343776975663	5.7737935838483	1.22319849828506	3.9718528487193	6.076605516863	5.65494393473167	8.38314909386413	13.3345183896925	13.5317650906279	10.4541288709949	5.38703818466771	10.4294045794382	11.9962448320525	8.26389548886199	5.33413794798047	8.62132288437046	1.77066757909328	3.48209673838087
XLOC_002829	NA	NA	NA	1	134059855	134062063	-1	novel	XLOC_002829	XLOC_002829	6	0	0	2	1	2	0	2	1	1	0	0	1	0	1	5	0	2	2	2	1	0	2	0	0	1	0	0	2	1	1	0	1	2	0	2	2	0	1	1	1	3	1	4	8	2	5	1	0	11	0	0	2	6	3	10	8	4	1	2	7	0	3	0	5	7	6	7	1	7	2	4	3	3	5	2	1	4	2	3	2	3	5	1	4	0	4	5	5	6	3	2	4	4	5	4	2	1	5	7	5	2	9	1	5	4	4	1	5	4	4	1.85794539465486	0	0	2.33843865457774	1.08667624541696	2.04704250075298	0	1.69046911760178	0.540377135314617	1.05261912256901	0	0	1.04710140612712	0	0.735219792864116	1.48041155250366	0	2.98358091436696	2.91176607038242	2.29432901802192	1.10049649392336	0	1.9635356785541	0	0	1.01562867410175	0	0	1.95675559451321	0.903699396166059	1.15295967822648	0	0.997297739047724	1.96247637560783	0	2.16035307454272	2.62193634921876	0	1.22237059328396	1.46897149896863	1.55342258509327	3.24853073088828	0.991290889555964	1.37856019635118	2.56316618551331	2.33518798631461	2.17943163732072	2.03153848935867	0	3.45540791191829	0	0	3.21466780756924	3.44829828818099	1.63162369234934	4.93105706657638	3.02841756785271	4.44891200499342	1.72407367432217	2.84137987469275	2.70390756182885	0	5.35966619563455	0	2.14874271842372	2.50810945160509	3.00035668919719	6.86221055672291	1.27312840540264	5.32390691276431	1.61613510615361	4.40071104471976	2.38260230329405	2.9121361710647	3.21276008879733	2.30868672466027	0.950670179046286	3.09805373590619	1.82733826212007	3.03143040929061	2.14031773266672	3.05824883257336	4.5221438214261	1.01136061729116	3.81330908650838	0	3.79200712086915	4.35199292571519	4.84258155317528	5.63993954744643	2.78111765736937	2.15406083279549	4.07214736733641	4.01562517983775	4.81149465320691	4.89279399314022	3.9718528487193	1.51915137921575	7.06867991841459	7.33525545713111	4.76232799631874	1.93310929866112	9.4087159838954	0.897839697444618	5.21470228971912	4.36227084801909	3.67284243949422	2.66706897399024	14.3688714739508	7.08267031637314	6.96419347676173
XLOC_003140	NA	NA	NA	1	166046892	166049279	-1	novel	XLOC_003140	XLOC_003140	27	5	10	9	8	14	21	18	33	14	8	13	16	19	25	62	9	12	9	20	14	13	13	14	16	21	20	16	26	18	16	19	30	26	18	12	12	15	17	15	7	9	21	68	76	15	37	9	16	84	11	9	23	72	47	69	97	27	17	17	52	21	14	13	69	78	55	19	19	50	28	25	27	22	48	22	19	23	44	18	25	17	37	34	18	35	19	37	32	22	24	19	29	19	11	24	14	11	17	16	24	14	11	26	22	12	24	4	7	5	8	8.36075427594687	5.05883678973339	10.7120586491926	10.5229739455998	8.69340996333569	14.3292975052708	22.1509890240749	15.214222058416	17.8324454653824	14.7366677159661	9.61004420851456	17.3163048481385	16.7536224980339	19.7074819566737	18.3804948216029	18.3571032510454	14.1982794675327	17.9014854862017	13.1029473167209	22.9432901802192	15.4069509149271	14.7675534760778	12.7629819106016	15.6194747791196	17.8693558444274	21.3282021561367	21.0579522618287	19.9467097973914	25.4378227286717	16.2665891309891	18.4473548516236	20.8362340507277	29.9189321714317	25.5121928829018	16.9859306831254	12.9621184472563	15.7316180953125	21.2376878464551	20.7803000858274	22.0345724845295	10.8739580956529	9.74559219266483	20.8171086806753	23.43552333797	24.3500787623764	17.5139098973596	16.1277941161733	18.283846404228	19.1400370685106	26.386751327376	17.9554417028336	18.9312930374044	36.9686797870463	41.3795794581718	25.5621045134731	34.024293759377	36.7195630102141	30.0301560337056	29.3092524634768	24.1517289348883	20.0861704593	37.4031325645347	25.0117755796279	24.0555098329181	29.6526495142473	27.9475053178853	27.5032696509742	18.6260000825336	24.1894397026502	38.027906519745	22.6258914861505	27.5044440294985	21.4434207296465	21.3556652544745	30.8424968524543	25.3955539712629	18.0627334018794	17.8138089814606	40.2014417666416	18.1885824557437	26.753971658334	17.3300767179157	33.4638642785532	34.3862609878993	17.1598908892877	28.9433016923052	18.0120338241285	32.2047476502924	30.9925219403218	20.6797783406369	22.248941258955	20.4635779115572	29.523068413189	19.0742196042293	10.5852882370552	29.3567639588413	27.8029699410351	16.7106651713732	24.0335117226096	16.7662981877283	22.85917438233	13.5317650906279	11.4995417580944	23.3438321335601	22.9446900747641	13.0868125440573	22.0370546369653	10.6682758959609	20.1164200635311	8.85333789546642	13.9283869535235
XLOC_003269	NA	NA	NA	1	175871627	175880504	-1	novel	XLOC_003269	XLOC_003269	78	15	21	7	17	11	12	13	26	9	9	9	12	10	12	43	13	11	13	9	9	22	20	11	6	16	10	6	12	19	10	15	18	20	21	9	11	11	11	6	3	9	13	57	42	13	35	8	8	44	5	4	14	39	34	28	25	9	7	10	41	7	9	13	32	36	25	8	5	21	13	16	19	10	29	9	6	19	12	16	16	13	21	7	16	28	14	17	16	16	12	18	16	13	16	12	8	7	11	8	13	16	17	16	18	13	12	2	3	8	3	24.1532901305132	15.1765103692002	22.4953231633044	8.18453529102207	18.4734961720883	11.2587337541414	12.6577080137571	10.9880492644115	14.04980551818	9.47357210312107	10.8112997345789	11.9882110487113	12.5652168735254	10.3723589245651	8.8226375143694	12.7315393515315	20.5086258975473	16.4096950290183	18.9264794574857	10.3244805810986	9.90446844531027	24.9912443441317	19.635356785541	12.2724444693083	6.70100844166027	16.2500587856279	10.5289761309144	7.48001617402176	11.7405335670793	17.1702885271551	11.5295967822648	16.4496584611008	17.951359302859	19.6247637560783	19.816919130313	9.72158883544224	14.4206499207032	15.5743044207337	13.4460765261236	8.8138289938118	4.6602677552798	9.74559219266483	12.8867815642275	19.6444827980043	13.4566224739449	15.1787219110449	15.2560214612451	16.2523079148694	9.57001853425528	13.8216316476732	8.16156441037889	8.41390801662417	22.5026746529847	22.4139388731764	18.4917351799592	13.8069597864139	9.46380489953972	10.0100520112352	12.0685157202552	14.2068993734637	15.8371728621404	12.4677108548449	16.0789985869036	24.0555098329181	13.7519533979118	12.8988486082547	12.5014862049883	7.84252635054047	6.3656420270132	15.9717207382929	10.5048781899984	17.602844178879	15.089814587529	9.70712057021566	18.6340085150245	10.3890902609712	5.70402107427772	14.7157552455544	10.9640295727204	16.1676288495499	17.1225418613338	13.2524116078179	18.9930040499896	7.07952432103809	15.2532363460335	23.1546413538442	13.272024923042	14.7967759474317	15.4962609701609	15.0398387931905	11.1244706294775	19.3865474951594	16.2885894693457	13.0507818344727	15.3967828902621	14.6783819794207	15.8874113948772	10.6340596545102	15.5510958205121	8.38314909386413	12.3820527904287	15.464874389289	17.7720190806913	14.3654351591139	18.7729282429888	14.177380256062	11.0185273184827	5.33413794798047	8.62132288437046	14.1653406327463	5.2231451075713
XLOC_003385	NA	NA	NA	1	186030831	186033949	-1	novel	XLOC_003385	XLOC_003385	5	1	2	3	1	3	1	4	4	2	1	1	4	0	4	2	5	0	2	3	0	4	5	2	3	2	2	1	3	1	3	1	2	8	4	3	3	1	2	1	1	2	2	10	9	1	4	0	1	8	3	2	2	9	8	5	8	4	2	2	8	0	2	1	13	2	4	4	3	0	4	1	5	1	4	1	3	5	2	4	2	3	2	1	2	3	4	3	3	6	3	0	3	3	2	2	0	4	4	3	6	4	4	4	6	2	1	0	1	3	2	1.54828782887905	1.01176735794668	2.14241172983852	3.5076579818666	1.08667624541696	3.07056375112946	1.05480900114642	3.38093823520355	2.16150854125847	2.10523824513802	1.20125552606432	1.33202344985681	4.18840562450848	0	2.94087917145646	0.592164621001466	7.88793303751817	0	2.91176607038242	3.44149352703288	0	4.54386260802394	4.90883919638525	2.23135353987423	3.35050422083014	2.03125734820349	2.10579522618287	1.24666936233696	2.93513339176981	0.903699396166059	3.45887903467943	1.09664389740672	1.99459547809545	7.84990550243134	3.77465126291676	3.24052961181408	3.93290452382814	1.41584585643034	2.44474118656793	1.46897149896863	1.55342258509327	2.16568715392552	1.98258177911193	3.44640049087794	2.88356195870247	1.1675939931573	1.74354530985658	0	1.19625231678191	2.51302393594058	4.89693864622734	4.20695400831208	3.21466780756924	5.17244743227148	4.35099651293158	2.46552853328819	3.02841756785271	4.44891200499342	3.44814734864433	2.84137987469275	3.09018007066154	0	3.5731107970897	1.85042383330139	5.58673106790166	0.716602700458597	2.00023779279812	3.92126317527024	3.81938521620792	0	3.23227021230721	1.10017776117994	3.97100383882342	0.970712057021566	2.57020807103786	1.15434336233013	2.85201053713886	3.87256716988274	1.82733826212007	4.04190721238748	2.14031773266672	3.05824883257336	1.80885752857044	1.01136061729116	1.90665454325419	2.48085443076902	3.79200712086915	2.61119575542912	2.90554893190517	5.63993954744643	2.78111765736937	0	3.05411052550231	3.01171888487831	1.92459786128277	2.44639699657011	0	6.076605516863	5.65494393473167	3.14368091019905	5.71479359558249	3.86621859732225	4.18165154839796	3.59135878977847	6.25764274766294	2.18113542400955	0.918210609873555	0	2.87377429479015	5.31200273727985	3.48209673838087
